user_idx,item_idx,label
919,1381,1.0
403,313,0.5
765,1300,1.0
811,1161,0.5
626,1269,0.5
465,688,1.0
34,82,0.5
712,995,0.5
793,1179,1.0
390,1053,1.0
141,1172,0.5
837,661,1.0
964,852,1.0
268,2523,1.0
515,1830,1.0
123,2747,0.5
293,453,1.0
787,473,1.0
660,927,0.5
69,96,0.5
365,1104,0.5
118,2771,0.5
858,2309,0.5
347,2712,1.0
238,725,1.0
944,1745,0.5
331,2283,0.5
857,496,1.0
866,2509,1.0
264,2016,1.0
70,124,0.5
828,2090,1.0
821,1372,0.5
681,104,1.0
893,212,1.0
564,2690,0.5
200,2253,1.0
163,506,1.0
201,1262,1.0
298,1121,0.5
962,627,1.0
118,1378,0.5
566,795,1.0
389,4,0.5
889,1596,1.0
89,1308,0.5
543,178,1.0
592,1867,1.0
79,2252,0.5
213,2395,1.0
23,923,1.0
952,1532,1.0
570,1134,0.5
58,153,1.0
397,508,1.0
139,1936,0.5
77,1992,1.0
973,2347,1.0
798,806,1.0
858,281,0.5
822,1485,0.5
604,224,1.0
941,1651,1.0
392,2670,1.0
436,1141,0.5
28,134,0.5
28,31,1.0
677,2046,1.0
73,1050,0.5
848,1175,1.0
413,1045,1.0
910,2737,1.0
442,2568,1.0
278,2525,1.0
355,2216,1.0
761,2682,0.5
273,1308,0.5
549,405,1.0
329,1884,1.0
290,2219,1.0
877,514,0.5
695,655,1.0
344,2096,0.5
300,2718,1.0
77,1019,1.0
848,2398,1.0
664,1917,1.0
481,1172,1.0
364,157,0.5
468,1104,0.5
350,1847,1.0
531,2810,1.0
404,1744,0.5
713,1810,0.5
192,1849,0.5
72,1760,1.0
109,2084,0.5
486,483,1.0
21,79,1.0
155,841,0.5
295,2129,0.5
408,1895,1.0
469,2049,1.0
427,1395,1.0
751,2336,0.5
243,2455,1.0
579,1663,0.5
363,628,0.5
613,693,0.5
967,895,1.0
932,1400,1.0
100,948,1.0
576,2256,0.5
17,1724,1.0
644,2420,1.0
347,1727,0.5
111,604,0.5
966,418,0.5
154,670,0.5
154,88,1.0
702,797,1.0
163,1622,1.0
481,2452,1.0
506,2160,1.0
910,2080,0.5
364,967,1.0
870,1444,0.5
581,1604,1.0
9,249,0.5
428,147,1.0
999,1785,1.0
817,353,1.0
234,386,1.0
675,544,0.5
589,1113,0.5
440,2441,1.0
272,1200,1.0
986,820,0.5
333,2070,0.5
166,43,1.0
447,2642,1.0
763,1819,0.5
210,2786,1.0
515,784,1.0
316,766,1.0
341,1569,1.0
168,1542,1.0
943,868,0.5
21,2257,1.0
638,2289,1.0
456,840,1.0
352,611,0.5
623,1103,0.5
262,2748,0.5
267,2465,1.0
164,776,1.0
625,705,0.5
929,551,1.0
780,979,0.5
865,777,1.0
736,822,1.0
269,795,1.0
833,1902,0.5
144,2516,1.0
542,2484,1.0
364,785,1.0
651,289,0.5
648,2171,1.0
933,896,1.0
736,2116,1.0
571,1456,1.0
520,2486,1.0
688,511,1.0
722,2177,0.5
94,1977,1.0
186,1790,1.0
380,2748,1.0
872,1510,1.0
1001,961,0.5
18,1771,1.0
815,1295,1.0
50,251,0.5
257,1241,0.5
95,135,1.0
636,870,1.0
427,1939,0.5
552,2067,0.5
72,1361,0.5
635,1682,0.5
793,1061,1.0
420,1937,1.0
544,442,0.5
0,673,1.0
19,2394,0.5
591,661,0.5
1005,1656,1.0
405,2066,0.5
504,2417,1.0
90,1432,1.0
226,2227,1.0
443,2517,1.0
451,1830,1.0
75,1440,0.5
779,1964,1.0
710,178,1.0
175,825,0.5
569,2540,1.0
49,395,1.0
168,951,0.5
72,637,0.5
147,1078,0.5
936,1029,0.5
205,2073,1.0
902,986,0.5
415,2300,1.0
328,1206,1.0
306,1492,1.0
805,2530,1.0
328,1266,0.5
380,740,1.0
620,866,1.0
400,736,1.0
975,2797,1.0
397,2372,1.0
31,1999,0.5
990,455,1.0
136,422,1.0
132,2558,1.0
70,1550,1.0
605,1331,0.5
466,1712,1.0
1,1779,0.5
468,913,0.5
241,1784,1.0
275,2009,1.0
724,545,1.0
280,16,1.0
951,2614,0.5
910,893,1.0
76,267,1.0
962,1303,1.0
449,1381,1.0
531,263,0.5
130,2689,1.0
935,877,1.0
298,533,1.0
273,663,0.5
638,2433,1.0
237,245,1.0
504,1785,1.0
201,2323,1.0
624,2169,0.5
678,418,0.5
155,323,1.0
187,2272,0.5
933,2583,0.5
727,1461,1.0
249,2580,0.5
662,6,1.0
407,685,0.5
884,970,1.0
985,400,0.5
183,2697,0.5
404,1138,0.5
433,1416,1.0
268,1763,0.5
935,1823,1.0
439,923,1.0
338,1671,1.0
460,789,0.5
285,2790,0.5
778,1725,0.5
219,592,1.0
617,2132,0.5
597,202,1.0
241,897,0.5
87,2306,1.0
710,419,1.0
714,326,1.0
209,1726,1.0
706,1090,0.5
52,2433,1.0
672,1549,0.5
582,2589,1.0
523,2757,1.0
954,2427,1.0
277,1820,1.0
683,2645,0.5
736,2391,0.5
302,1181,1.0
261,2367,1.0
731,1487,1.0
973,962,1.0
899,422,1.0
661,2741,1.0
23,758,1.0
585,2204,1.0
347,1612,1.0
160,1457,0.5
75,752,0.5
340,548,1.0
526,2407,1.0
540,2462,1.0
464,2294,1.0
437,2312,1.0
926,182,1.0
932,1540,0.5
251,2105,1.0
176,717,0.5
21,2525,1.0
655,569,1.0
178,1629,1.0
277,574,1.0
360,1776,1.0
727,54,0.5
746,1670,0.5
214,181,1.0
883,2597,0.5
320,1883,1.0
991,1942,1.0
75,1433,1.0
946,618,0.5
890,2700,1.0
9,399,1.0
878,512,1.0
842,2317,1.0
709,1731,1.0
571,2327,0.5
291,1117,1.0
819,1333,1.0
578,2198,1.0
438,1278,1.0
526,391,1.0
975,41,0.5
990,1371,1.0
206,2119,1.0
524,192,1.0
929,663,0.5
825,1233,1.0
30,144,0.5
773,973,1.0
553,314,0.5
543,943,1.0
221,2284,1.0
802,481,0.5
479,521,0.5
190,1579,0.5
498,2708,1.0
148,963,1.0
108,2773,1.0
856,1560,0.5
292,1588,1.0
590,1085,0.5
837,715,0.5
977,2254,1.0
561,2521,0.5
872,810,0.5
512,448,0.5
432,500,0.5
476,1119,0.5
163,1320,1.0
774,2433,0.5
84,2109,1.0
397,1012,1.0
843,1965,0.5
103,2100,1.0
230,1873,0.5
475,1669,0.5
465,2620,1.0
939,48,0.5
239,175,0.5
927,1442,1.0
585,858,0.5
341,55,1.0
891,2335,1.0
113,139,0.5
463,2516,1.0
259,917,1.0
998,1629,0.5
475,964,1.0
913,615,0.5
149,2030,1.0
88,677,0.5
111,562,0.5
131,1574,1.0
166,1613,1.0
174,603,1.0
394,147,1.0
116,1446,0.5
607,700,0.5
467,1051,1.0
520,701,0.5
919,1843,1.0
857,1159,1.0
488,2782,0.5
971,2374,1.0
636,862,1.0
195,2384,0.5
452,471,1.0
821,2285,1.0
719,1682,0.5
687,1454,1.0
991,568,0.5
3,1959,1.0
557,2258,0.5
478,1284,0.5
679,52,1.0
544,978,1.0
861,1918,1.0
999,659,1.0
847,2380,1.0
50,2772,1.0
786,1728,1.0
421,2398,0.5
949,2119,1.0
986,2333,1.0
757,2067,0.5
80,745,0.5
271,1133,1.0
665,2044,0.5
89,1139,1.0
908,1107,1.0
780,624,1.0
1006,2800,0.5
184,271,1.0
864,927,1.0
897,384,0.5
896,403,0.5
316,1815,1.0
747,246,1.0
435,212,1.0
519,2401,0.5
890,233,1.0
274,1466,1.0
385,2038,0.5
29,1939,1.0
135,1359,1.0
6,1121,1.0
387,1524,1.0
430,1825,1.0
350,2208,0.5
940,1944,1.0
561,889,0.5
608,681,1.0
2,869,1.0
683,2179,0.5
620,1379,0.5
376,1201,1.0
701,1745,0.5
934,2623,1.0
128,2701,1.0
580,2682,0.5
544,2802,0.5
338,94,1.0
833,441,1.0
496,2292,1.0
393,1491,1.0
867,975,0.5
931,566,1.0
770,1321,1.0
360,1001,1.0
987,100,1.0
775,5,1.0
329,1882,1.0
815,1713,1.0
400,1415,1.0
223,1478,1.0
259,2400,1.0
436,939,1.0
325,2227,0.5
763,915,0.5
864,1812,0.5
169,776,1.0
568,1794,1.0
404,350,0.5
296,404,1.0
341,1490,0.5
835,541,1.0
336,2212,0.5
756,2478,0.5
805,2454,1.0
536,2451,1.0
417,1189,1.0
653,1753,1.0
891,1369,1.0
878,403,1.0
254,2658,0.5
964,1478,1.0
104,890,0.5
511,444,1.0
728,1025,1.0
109,1848,1.0
636,2073,1.0
437,1435,0.5
865,2603,1.0
128,2257,1.0
626,2092,0.5
317,2365,0.5
673,1182,1.0
166,832,1.0
723,235,1.0
652,164,1.0
627,962,1.0
500,1888,1.0
446,263,0.5
132,1603,0.5
310,1947,0.5
593,2528,1.0
149,1116,1.0
391,208,1.0
1006,545,0.5
597,2634,1.0
664,1006,1.0
241,1480,1.0
63,1500,0.5
730,1500,0.5
45,316,1.0
783,1196,1.0
768,1098,0.5
402,1882,0.5
833,2290,1.0
434,1804,1.0
231,38,0.5
350,2729,1.0
993,2087,1.0
677,782,1.0
435,1538,1.0
744,780,1.0
261,2183,0.5
326,2486,1.0
820,93,1.0
276,632,1.0
574,508,1.0
745,1098,1.0
807,1539,0.5
196,1296,0.5
914,2075,0.5
904,2677,1.0
41,1614,0.5
408,2591,1.0
348,2045,0.5
171,566,0.5
898,951,0.5
961,2043,0.5
412,1693,1.0
953,979,1.0
310,494,1.0
243,491,1.0
220,1252,0.5
822,1124,1.0
536,1248,1.0
434,929,1.0
65,2577,1.0
478,1436,1.0
48,1232,1.0
87,2779,1.0
528,1959,0.5
257,283,1.0
387,2611,0.5
646,1725,1.0
140,1847,0.5
854,2741,0.5
651,2191,0.5
114,820,1.0
857,617,0.5
738,1973,1.0
250,1406,1.0
788,720,1.0
360,34,1.0
481,172,1.0
843,1767,0.5
120,179,0.5
962,2253,1.0
519,307,0.5
948,573,1.0
400,1551,1.0
812,459,1.0
344,366,0.5
179,127,1.0
962,2273,1.0
837,1922,0.5
385,1188,1.0
476,8,1.0
743,491,1.0
483,1508,0.5
372,854,1.0
580,2421,1.0
451,1209,0.5
636,2006,1.0
920,2747,0.5
163,487,1.0
868,2272,1.0
877,532,1.0
838,2288,1.0
838,1796,1.0
220,737,1.0
615,2273,1.0
189,305,0.5
191,812,0.5
713,2668,1.0
843,1909,0.5
567,339,1.0
188,2643,1.0
992,2789,1.0
277,178,1.0
655,1667,1.0
141,1225,1.0
348,637,1.0
576,1851,0.5
602,321,0.5
142,2385,0.5
532,2767,0.5
696,2012,1.0
354,600,1.0
862,1696,1.0
854,1258,1.0
410,2354,0.5
112,1949,0.5
840,912,1.0
500,2534,0.5
239,1406,0.5
154,241,0.5
482,1905,1.0
670,402,1.0
616,2013,1.0
442,1334,1.0
347,142,1.0
541,1363,1.0
719,2221,0.5
12,158,1.0
800,1922,0.5
200,501,1.0
663,128,0.5
968,2422,1.0
583,2770,1.0
781,377,1.0
697,1124,0.5
502,2769,1.0
818,783,0.5
693,1620,1.0
674,301,1.0
745,1210,0.5
527,1464,0.5
843,2792,1.0
988,1075,1.0
511,159,1.0
526,2055,0.5
843,2348,0.5
255,1505,1.0
899,1180,0.5
81,1663,0.5
22,1505,1.0
71,888,0.5
200,949,1.0
932,2602,0.5
951,817,0.5
17,1137,0.5
182,2089,0.5
748,2732,1.0
792,2101,1.0
315,2020,1.0
825,687,0.5
41,2099,0.5
595,1274,1.0
464,1065,0.5
772,1159,1.0
254,953,0.5
803,285,1.0
801,2381,1.0
177,2035,0.5
217,536,1.0
221,2509,1.0
915,1957,1.0
141,2142,1.0
325,1310,1.0
215,1770,1.0
894,522,1.0
106,620,1.0
895,1796,1.0
578,820,1.0
853,2640,1.0
30,1338,0.5
562,721,0.5
22,1420,1.0
695,2612,1.0
424,2711,1.0
135,899,1.0
991,2291,1.0
229,1098,0.5
59,2220,1.0
865,2685,1.0
551,2079,1.0
78,1879,0.5
56,2364,1.0
843,1633,0.5
799,2382,0.5
125,1353,1.0
367,606,0.5
271,367,1.0
569,1772,0.5
936,976,1.0
719,317,1.0
209,2548,1.0
522,1142,0.5
641,2156,1.0
158,1890,1.0
53,12,1.0
413,733,1.0
331,263,1.0
40,1287,1.0
699,1985,0.5
189,1329,0.5
576,1529,1.0
329,2526,1.0
921,2161,1.0
973,1353,1.0
73,2236,0.5
231,1993,1.0
755,1239,1.0
382,707,0.5
573,1100,1.0
409,732,0.5
288,58,0.5
177,236,0.5
466,196,0.5
954,1591,1.0
160,0,1.0
92,644,0.5
336,192,1.0
570,2364,0.5
366,1186,1.0
699,507,1.0
290,540,1.0
478,1439,0.5
35,534,1.0
944,856,0.5
9,884,1.0
462,2058,0.5
272,1282,0.5
615,1184,0.5
861,2629,0.5
388,48,0.5
200,2483,0.5
927,2586,1.0
331,2348,1.0
820,1221,1.0
465,2376,1.0
533,326,1.0
566,1655,1.0
498,1580,1.0
920,1136,1.0
127,2588,0.5
622,2078,1.0
758,273,0.5
560,1993,0.5
254,2053,1.0
510,1477,0.5
887,1127,1.0
199,1432,0.5
974,1345,1.0
776,1967,0.5
675,919,0.5
104,19,1.0
199,192,1.0
715,2708,1.0
128,1537,0.5
360,2256,1.0
250,2255,1.0
510,21,1.0
469,472,1.0
706,2168,0.5
843,1790,0.5
241,2083,1.0
985,1195,0.5
776,1338,0.5
775,2771,1.0
101,1378,1.0
685,484,1.0
600,2252,0.5
205,2112,1.0
153,1007,1.0
177,747,0.5
332,1002,0.5
966,1374,0.5
786,370,0.5
146,212,1.0
564,2044,1.0
902,1085,1.0
884,2106,0.5
981,369,1.0
495,1285,1.0
925,2179,0.5
417,1777,0.5
828,372,1.0
633,1772,0.5
930,549,1.0
845,576,1.0
224,173,1.0
321,1312,1.0
686,994,1.0
236,56,1.0
503,471,1.0
136,1693,1.0
829,2220,1.0
900,2286,1.0
538,2036,1.0
511,2571,1.0
440,1020,0.5
965,1435,1.0
434,1611,1.0
504,1707,0.5
466,342,0.5
874,2078,1.0
872,955,1.0
162,771,0.5
0,2135,1.0
440,2017,0.5
992,1834,0.5
310,496,1.0
781,2545,0.5
1,726,1.0
569,416,1.0
192,680,1.0
962,1940,0.5
492,2200,0.5
655,417,1.0
830,1676,0.5
116,562,1.0
301,1180,0.5
972,678,1.0
941,1550,0.5
38,341,1.0
786,2213,1.0
82,1816,1.0
379,1938,0.5
359,1554,0.5
678,1775,0.5
14,2537,1.0
99,1620,1.0
823,1395,1.0
790,1377,1.0
426,1102,1.0
539,1364,1.0
543,1491,1.0
978,2362,1.0
435,754,1.0
272,345,1.0
677,2593,1.0
858,1236,1.0
286,1704,1.0
93,1235,0.5
764,2459,1.0
682,1163,0.5
968,1041,0.5
643,1021,1.0
868,723,1.0
91,1963,1.0
92,1616,0.5
765,1780,1.0
174,1231,0.5
836,1612,1.0
350,1063,1.0
417,809,1.0
137,469,0.5
648,2438,1.0
799,962,1.0
464,852,0.5
24,2246,1.0
541,2461,1.0
685,468,1.0
893,2211,1.0
390,94,1.0
430,1387,0.5
873,2394,0.5
61,2041,1.0
541,837,1.0
759,2232,0.5
258,1392,1.0
807,2729,0.5
289,2241,1.0
1006,618,0.5
828,2283,1.0
601,1962,0.5
108,94,1.0
856,1498,0.5
792,1277,0.5
203,2117,0.5
350,2462,1.0
333,2654,0.5
278,1720,1.0
952,681,1.0
107,2074,1.0
157,463,1.0
91,1004,1.0
644,1257,1.0
339,1620,1.0
125,306,1.0
858,465,1.0
37,2676,0.5
125,1895,1.0
155,1683,1.0
434,2028,0.5
905,361,0.5
596,1692,1.0
569,536,1.0
446,1502,1.0
626,946,0.5
303,476,0.5
783,1097,0.5
881,2419,1.0
407,1659,1.0
512,2493,1.0
426,1238,0.5
108,1197,0.5
596,1403,1.0
746,226,0.5
201,1508,1.0
872,416,1.0
573,1170,0.5
126,908,0.5
572,2687,0.5
873,2648,0.5
76,264,1.0
655,70,1.0
553,958,1.0
918,1074,0.5
788,239,1.0
955,679,1.0
679,2533,0.5
445,2076,0.5
700,79,1.0
501,2226,1.0
190,1541,0.5
962,498,1.0
794,1943,1.0
68,2545,0.5
608,2569,1.0
621,183,1.0
118,1373,0.5
715,2751,0.5
747,2754,1.0
368,886,0.5
116,1992,1.0
705,98,0.5
332,2561,1.0
810,2633,0.5
52,1593,1.0
613,2514,1.0
139,1237,1.0
407,106,1.0
407,1701,1.0
186,1514,0.5
867,832,0.5
579,1511,0.5
777,1223,1.0
141,1250,1.0
168,1080,0.5
455,1314,1.0
70,899,0.5
157,2263,0.5
561,873,1.0
162,2375,0.5
996,2580,0.5
346,2203,1.0
742,986,1.0
714,1948,1.0
35,292,0.5
990,2085,1.0
130,148,1.0
455,617,0.5
669,413,0.5
256,1789,1.0
654,2737,1.0
268,644,0.5
899,1173,0.5
550,862,1.0
955,1959,1.0
91,1919,1.0
634,1205,1.0
79,405,0.5
163,1070,1.0
229,980,1.0
868,2311,0.5
834,32,1.0
533,2738,1.0
174,95,1.0
769,579,1.0
479,1671,0.5
67,1244,0.5
652,291,0.5
824,2005,1.0
128,2803,1.0
106,1131,0.5
690,1746,0.5
471,1836,1.0
509,2784,0.5
421,1741,1.0
149,2067,1.0
331,506,1.0
679,1488,1.0
889,1902,0.5
785,258,0.5
521,332,0.5
419,1170,0.5
698,1741,0.5
592,349,1.0
146,1652,0.5
199,1792,0.5
933,1501,1.0
943,1820,1.0
969,647,1.0
937,972,1.0
772,2809,0.5
129,2237,0.5
914,1269,0.5
649,1736,1.0
906,2057,0.5
329,1612,0.5
855,2692,1.0
663,2765,0.5
352,886,1.0
257,1728,1.0
501,46,1.0
118,1376,0.5
549,172,0.5
829,998,0.5
107,2196,1.0
306,563,1.0
450,756,0.5
729,2706,1.0
154,672,1.0
107,366,1.0
356,138,1.0
120,2555,1.0
410,1672,0.5
258,522,1.0
617,430,0.5
342,333,0.5
671,1829,1.0
765,701,1.0
838,507,0.5
550,503,1.0
526,678,1.0
986,441,1.0
403,1310,0.5
171,883,1.0
462,2159,1.0
194,658,0.5
126,2378,1.0
304,563,0.5
698,1019,0.5
264,2175,1.0
933,111,1.0
745,174,0.5
206,1445,1.0
723,2253,1.0
387,806,0.5
67,2483,0.5
63,1703,0.5
638,1461,0.5
30,1266,0.5
519,1814,0.5
308,2317,0.5
746,2656,0.5
498,431,0.5
558,1411,1.0
186,689,0.5
668,1771,1.0
737,766,0.5
247,663,1.0
821,1886,1.0
925,2208,0.5
287,2653,0.5
574,1306,1.0
138,598,0.5
874,1080,0.5
830,707,0.5
6,525,0.5
694,2398,1.0
968,777,1.0
925,1163,1.0
349,82,1.0
501,865,1.0
346,1112,1.0
84,2076,0.5
885,1240,1.0
810,538,1.0
841,666,0.5
224,414,1.0
852,436,1.0
392,1836,1.0
772,562,1.0
475,637,1.0
64,2569,1.0
926,1677,0.5
532,738,1.0
132,825,0.5
865,1088,0.5
762,2571,0.5
405,1274,0.5
962,779,1.0
865,2139,1.0
219,1325,1.0
335,2113,1.0
2,1256,1.0
334,2074,0.5
997,250,1.0
727,837,0.5
391,101,0.5
360,1293,0.5
379,440,1.0
21,922,0.5
388,1473,0.5
541,1223,1.0
309,1227,0.5
97,766,1.0
935,1127,0.5
784,1775,0.5
575,200,0.5
905,1838,0.5
730,2552,1.0
347,1268,1.0
845,2019,0.5
936,1410,0.5
251,2099,1.0
694,491,1.0
135,2312,1.0
881,2278,1.0
841,2719,0.5
486,1682,0.5
595,2234,1.0
193,331,1.0
332,1259,0.5
336,162,0.5
131,1104,1.0
387,142,1.0
445,1185,0.5
483,755,1.0
407,1646,1.0
627,427,1.0
130,145,0.5
934,2726,1.0
336,1569,0.5
909,114,1.0
253,1551,0.5
964,2101,1.0
834,1853,0.5
123,2378,1.0
357,402,0.5
744,481,1.0
628,1861,1.0
417,867,0.5
235,2134,0.5
15,1550,0.5
934,1558,1.0
857,1115,0.5
539,2178,1.0
32,442,0.5
137,2079,0.5
706,1231,0.5
578,719,1.0
17,2506,0.5
1001,1835,0.5
607,981,0.5
445,989,0.5
34,745,1.0
117,732,0.5
157,392,0.5
982,1186,1.0
807,61,0.5
214,2103,1.0
442,2537,0.5
981,853,1.0
834,1058,1.0
990,1113,1.0
948,2564,1.0
927,1970,0.5
962,1811,1.0
948,1368,1.0
464,111,0.5
0,163,1.0
277,2539,1.0
44,1828,0.5
838,150,0.5
62,1759,0.5
848,551,1.0
8,1528,0.5
589,140,1.0
322,2395,0.5
920,243,0.5
629,1009,0.5
761,1103,0.5
574,1187,1.0
943,2025,1.0
661,2730,0.5
250,294,1.0
655,2268,1.0
694,699,1.0
477,1185,1.0
698,2443,0.5
755,228,1.0
351,1976,1.0
437,689,0.5
197,986,1.0
166,2692,1.0
438,888,1.0
357,2233,0.5
146,2223,1.0
665,1355,1.0
231,593,0.5
729,1046,0.5
758,1170,0.5
545,997,0.5
755,2281,1.0
66,2149,1.0
775,2633,1.0
369,2716,0.5
962,1492,1.0
824,564,1.0
470,386,1.0
178,1948,1.0
504,484,0.5
166,1073,1.0
606,2269,0.5
80,120,0.5
89,1814,1.0
229,274,0.5
126,145,1.0
234,885,1.0
516,738,1.0
205,1718,0.5
162,2349,1.0
118,1700,1.0
629,2588,0.5
1003,815,1.0
85,881,0.5
112,670,0.5
457,448,1.0
44,820,1.0
137,31,0.5
572,2805,0.5
22,1620,1.0
6,207,1.0
257,2670,1.0
537,872,1.0
783,989,1.0
755,1797,0.5
250,655,1.0
368,1642,0.5
959,1635,1.0
378,914,0.5
829,52,1.0
93,2782,0.5
757,572,0.5
848,1135,1.0
652,1044,0.5
560,2476,1.0
636,2075,1.0
309,2520,0.5
265,1518,0.5
121,1862,1.0
769,2009,1.0
298,2373,0.5
698,418,0.5
717,103,1.0
540,191,1.0
377,2473,1.0
570,1674,0.5
807,2213,1.0
54,1261,0.5
692,1469,1.0
160,482,1.0
512,2072,0.5
109,1963,0.5
85,234,1.0
93,906,0.5
161,2182,1.0
836,11,0.5
438,2233,1.0
16,2144,0.5
893,442,0.5
564,1492,0.5
425,870,1.0
855,1948,1.0
186,151,1.0
888,2780,1.0
919,306,1.0
273,775,1.0
109,601,1.0
291,2188,0.5
599,758,1.0
896,2711,0.5
704,445,1.0
314,101,1.0
132,1096,0.5
102,2396,0.5
365,2748,1.0
775,1456,1.0
967,2151,0.5
626,744,1.0
957,213,1.0
310,169,1.0
781,1398,1.0
471,700,1.0
927,811,1.0
522,76,1.0
714,233,0.5
863,1322,1.0
617,1693,1.0
283,1865,0.5
340,1915,1.0
40,2699,0.5
482,2483,1.0
244,1009,0.5
541,2195,1.0
387,706,0.5
187,2679,0.5
888,2496,1.0
535,616,0.5
465,2786,0.5
260,74,1.0
950,675,0.5
250,2734,1.0
132,1840,1.0
80,809,1.0
596,1147,1.0
706,2678,0.5
607,214,1.0
638,2440,1.0
690,103,0.5
2,2269,0.5
432,780,0.5
679,1544,0.5
728,467,0.5
140,689,1.0
168,446,0.5
743,1635,1.0
512,527,0.5
13,568,0.5
237,805,1.0
915,450,0.5
92,1881,0.5
553,745,1.0
472,672,1.0
353,2696,1.0
1003,2487,1.0
813,967,1.0
256,1565,1.0
63,1701,1.0
370,2587,0.5
578,1986,1.0
757,424,0.5
406,749,0.5
417,2214,1.0
9,699,1.0
971,2143,0.5
668,340,1.0
557,32,1.0
944,1948,1.0
393,950,1.0
609,2195,0.5
954,699,1.0
628,2260,0.5
251,1746,0.5
932,1741,1.0
793,2326,1.0
237,1459,1.0
344,514,0.5
972,794,1.0
816,1824,0.5
758,1374,0.5
223,2617,1.0
970,1815,1.0
313,84,1.0
335,1776,1.0
988,348,1.0
932,107,1.0
300,1280,1.0
443,1845,1.0
666,2302,1.0
582,1566,1.0
75,1725,0.5
393,278,1.0
403,501,0.5
202,2394,1.0
73,747,0.5
867,1413,1.0
791,2693,0.5
865,832,0.5
872,1656,1.0
411,1756,1.0
317,573,1.0
623,964,0.5
553,2276,0.5
724,1299,0.5
975,1426,1.0
760,48,1.0
59,1421,1.0
932,1818,0.5
631,1545,0.5
769,1704,1.0
0,1620,1.0
438,2153,0.5
585,1084,1.0
980,335,1.0
109,1090,0.5
555,2414,1.0
239,1160,0.5
735,740,1.0
264,629,0.5
254,2297,1.0
726,860,1.0
715,1459,1.0
275,196,1.0
424,2257,1.0
85,1306,0.5
693,272,1.0
65,1564,0.5
407,2666,1.0
523,2615,1.0
304,705,1.0
97,48,1.0
651,875,0.5
757,767,1.0
44,557,1.0
452,1688,0.5
910,452,1.0
783,1124,1.0
403,331,0.5
45,793,0.5
273,1964,1.0
386,1118,1.0
609,763,0.5
847,256,1.0
617,2712,1.0
166,2592,1.0
41,2051,0.5
33,2175,1.0
267,985,0.5
594,1701,0.5
193,2209,1.0
167,855,1.0
242,2634,0.5
545,2083,1.0
686,155,1.0
599,1158,1.0
793,1840,0.5
885,1921,0.5
588,1917,0.5
185,118,1.0
599,1651,1.0
532,244,0.5
976,1354,1.0
365,2580,0.5
326,846,1.0
160,2166,0.5
966,922,0.5
991,944,1.0
498,1095,1.0
135,1048,1.0
767,434,1.0
279,1906,1.0
148,704,1.0
80,2317,1.0
647,199,0.5
958,1441,1.0
49,1127,0.5
219,133,1.0
578,1992,1.0
805,1533,1.0
331,2491,1.0
545,926,1.0
687,1832,1.0
200,2106,1.0
613,2094,1.0
503,2748,0.5
404,1981,0.5
397,1080,0.5
660,1191,1.0
641,495,1.0
160,435,0.5
778,403,1.0
636,1904,0.5
944,239,1.0
93,2443,0.5
580,673,1.0
338,2259,0.5
308,51,0.5
376,1689,1.0
968,2073,0.5
203,177,1.0
555,2743,0.5
92,2166,1.0
903,2046,0.5
272,1508,0.5
691,1175,1.0
109,1423,0.5
97,2099,1.0
79,987,0.5
1006,1873,0.5
140,389,1.0
1006,2646,1.0
661,1800,1.0
614,1289,1.0
544,617,0.5
167,1457,1.0
221,189,1.0
457,1171,1.0
89,1241,1.0
184,27,1.0
121,2306,0.5
730,857,1.0
76,1475,1.0
966,2144,1.0
38,1719,1.0
121,835,1.0
82,1655,1.0
614,2478,1.0
313,518,1.0
381,1206,0.5
112,1590,0.5
360,1489,1.0
67,270,1.0
685,1790,1.0
64,1640,1.0
533,211,1.0
696,631,1.0
911,166,1.0
517,1627,0.5
98,2562,0.5
88,1264,0.5
244,2227,0.5
450,917,0.5
312,2192,0.5
260,2632,0.5
22,240,1.0
676,2066,1.0
111,845,0.5
808,1028,1.0
965,1048,1.0
346,2760,1.0
332,1040,1.0
66,2727,1.0
177,238,0.5
13,2776,0.5
954,1158,1.0
623,251,1.0
331,1923,1.0
50,2309,1.0
71,2228,0.5
311,2296,1.0
198,445,1.0
930,542,0.5
802,1642,0.5
841,642,1.0
492,728,1.0
395,159,1.0
608,1637,1.0
504,1506,1.0
702,1896,1.0
939,1248,0.5
812,252,1.0
167,434,0.5
525,527,0.5
346,761,1.0
807,2067,1.0
566,118,1.0
920,2227,1.0
694,1982,1.0
326,2162,1.0
674,1616,1.0
727,1083,1.0
189,1420,1.0
607,1522,0.5
535,1594,1.0
787,671,1.0
45,2505,1.0
48,2082,1.0
448,1736,1.0
517,1313,1.0
524,590,0.5
509,717,0.5
31,43,0.5
84,770,1.0
731,2463,0.5
225,1709,1.0
439,111,1.0
700,1659,1.0
107,2352,1.0
35,2176,0.5
467,698,0.5
442,2241,1.0
838,1628,1.0
71,641,0.5
493,1616,0.5
101,2691,0.5
608,1351,1.0
949,667,1.0
428,1806,0.5
432,2018,1.0
855,650,1.0
567,993,0.5
719,777,1.0
16,1699,0.5
529,929,0.5
154,0,1.0
718,2370,1.0
251,890,1.0
674,2333,1.0
382,1154,1.0
853,553,1.0
2,922,1.0
571,1543,0.5
442,2710,1.0
709,2719,0.5
105,711,0.5
432,2296,1.0
992,1490,1.0
392,778,1.0
1003,455,1.0
